row_idx,primary_id,aggregate_id,secondary_id,categorical_label,scalar_label
1086,B0082DGUTW,B097T2TVRX,AHUQ7GDB5WRTGFLACCLWSCNSIS5A,1,0
1087,B01AWGYT0I,B07FSSR6Z4,AGHNSTMXVDWWXOWBWYDFFIWXD4LQ,1,0
1088,B009V17TH6,B0BWPH2NJJ,AHXWF73P44NMLA6VZA6A5FYHTGBA,0,0
1089,B0787GLC2V,B06XYG6S8Z,AFOUNVXTHV6I3AGQNZRS5MOC452Q,1,0
1090,B0863LH6X6,B0863LH6X6,AHE5RLELYXWSMUVORWWJI47PWU3A,1,0
1091,B073JYVKNX,B08CLNX58K,AGCYFXQL67ELYKYBJ423WM6SDJXA,1,0
1092,B01GE9R0GC,B01GE9R0GC,AHZ5CU7MAQO4SPYCMZBN2YMGDPQQ,0,0
1093,B01N7VKQ7Z,B0BHJRY8J4,AF5ACDAJMSWP77475IBV5DFJXZAA,1,0
1094,B0891L7XDH,B08CTRW5GX,AEDRCHOAWHFTL4RC3AGMNEP3DXRQ,1,0
1095,B008RDI0TU,B008RDI0TU,AFZSXUE2PC5WXHOQK3LA65IRI6JA,1,0
1096,B078HVDMW2,B093F9WMN9,AHCTB5JUTSUMCF3WP3XXHZQIHOSA,1,0
1097,B082HCF1CQ,B0BJ7QMYBF,AGTJAM6NFSYTR5KB6DQNHZ3ZIFFQ,1,1
1098,B01N2UQ43P,B01MY48T0O,AHTBCEX3DINJUPVTNAJYYQJI7MPQ,0,0
1099,B0043T34RK,B0043T34RK,AEPBI33YJDNOVNUBEJ3WHTLM5RHQ,1,0
1100,B08MF788FD,B08MF788FD,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1,0
1101,B0BGVJX3TX,B0BHNC2ZYV,AESYCQNZV7C7X5OCRZSEI3AZIYGA,1,10
1102,B016A911PM,B077BB9QZW,AEGRPKH4O5SYRMYSBR43NY5PSPIQ,1,0
1103,B09MSK4VVN,B0BJFM2Z6Z,AG5FGCIM6PBJX3JNDRKQMITZTIMA,1,0
1104,B01LR8PG6Q,B08739SDH3,AHQOMYOJUX62UIIXWTOH74HOOXCQ,1,0
1105,B07JJJSMCM,B084SKJCYY,AEWTM5J75UPCXXNRN7D3ZB7RIOTA,1,0
1106,B06WD4WL75,B07N8336B9,AH6ELZGKZK6PQEQASL65N5JR7PDQ,1,0
1107,B00P89DXYI,B0BXT9S5NK,AFVQ63GDZUSG3D2245TUCUOQUH6Q,1,0
1108,B000J2EN4S,B0BB6Y5N3M,AEQNA3VR4FAC6ECJMNXG24DKXCFQ,1,0
1109,B001FA1O1S,B001FA1O1S,AGZYNKTWTUPP4ZLJ77LH7TFL6Y5A,1,6
1110,B016XT4C9G,B07KTR6QJM,AHIVHPKZNTEOC6EYVNA5GYZOCVXA,1,0
1111,B08KZYQZD3,B08KZYQZD3,AEO74F67QTQRKQ2JAIPXBQR43QJQ,1,0
1112,B000CRFOMK,B000CRFOMK,AHYI3O22APDQVJ3CXEJRHUYYR2BA,1,0
1113,B089M3MRZR,B08638FV8N,AFTEWCLGHNZNWGLZ443ZSE5OXNSQ,1,0
1114,B07GFRKSXD,B07GPGVYGX,AG5Q5U7HJGIEEVC3RBZZLNAAJQ7Q,1,0
1115,B00GUXIAX0,B01DMLPFG2,AFVBLZOM7T7MR4IDBZSYYA3USZ6A,1,0
1116,B017JG41PC,B01A08E70K,AGTRXCY2WJTTMRMFJBVLBQGA4BDQ,1,0
1117,B06XCM9LJ4,B07456BG8N,AHMAIRXYV6YX3HA3H5WLIEFFETVA,0,1
1118,B083FFV7NN,B083FFV7NN,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,0,0
1119,B00E3RH63A,B076B6HGNQ,AG5V3EY3MHETL2PGND5V23E56AFQ,0,1
1120,B07ZFBCB6M,B082MXJVH3,AEXFPKRRTFZ6DQETIS2YZ2UKOXAA,1,0
1121,B00VWEK4IG,B09NWGVKZ3,AFRP4JPY22JPV6CJNF74YO7ZVANA,1,0
1122,B08161P4X8,B09H72WCD5,AH6BDSVV2LDIRA7AL5AI3PA75CLQ,1,0
1123,B008I64QVW,B008I64QVW,AFCZVOTXXESIUKWAS76MB6UOUGXQ,1,0
1124,B0031SEMBQ,B0031SEMBQ,AHJOI2JU7WF3FCUBPNPEDJLMFHCQ,1,0
1125,B07KD7FB5L,B07PHQ93TV,AHOPYBWVAJLXPCKTQTPKXWLDHKKQ,0,0
1126,B07H7ZD2GX,B09KXJBNGN,AH27RWOTDZF5IW3Y55N6KGXC62QQ,0,0
1127,B00MFDX4YO,B07MC2ZSNY,AHOYKEUQQYN2K4LHQL2S4KO2KCYA,1,1
1128,B00IF4O7C0,B00IJ9S470,AH6ZKZ7FKVSNXRVXYQM5LY2XZ6MQ,1,0
1129,B07J2Z5DBM,B08XPWDSWW,AH4NEUIG64YBODZ7NUMUO7VNIIGA,1,0
1130,B004HZYA6E,B004HZYA6E,AG2MXANFNQIHSMPNAZ2AZGMWWKLQ,1,0
1131,B00PIWB2SO,B0BKLWZ4LD,AEVPUH2CIYA5LCJWMF5NY2TREMNQ,1,1
1132,B07QG6F5C8,B07QG6F5C8,AFI44N5JJZHC3P7SOQWMWXHNWNZQ,0,0
1133,B0083J8D90,B0083J8D90,AHXU572JKIHJLMZIWAMHY2W73MBA,1,0
1134,B00DTGG48E,B07CB1MGMZ,AFQGZHLID7ZQTDYQLA7SB2X7243A,1,0
1135,B005QT6F0E,B005QT6F0E,AEMXP4O4YDHEEH2BHX3BFCJ2QAWQ,1,0
1136,B07MQWG3PR,B09Y89DRDG,AG36JUAHFODRA456NST7NSKPTHRA,1,11
1137,B01H371LW8,B01H371LW8,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,1,0
1138,B01MYHD29Y,B0C1LBWM4Q,AFWDA6PWDJ7HGALS7KRESZO5S7AA,1,0
1139,B095JYD7SB,B095JYD7SB,AERWQH3KRBSNZGCLE2TCDDVG3KRQ,1,0
1140,B074P74J4V,B074P74J4V,AGPIVP6KGLV3RC4MFKELOSHUT76A,1,0
1141,B00009XVCZ,B0987C9SFD,AEDMTBQGXPCNBRVQDX2WIAJLCPAQ,1,0
1142,B07216D22H,B0C1FRBK4K,AG46WWUBBVHZDPXJ5ZRDIKGHQLUQ,1,0
1143,B01DBAVCGQ,B09NWGPHQS,AHNOLQG5SZLLNGPOF3GAVRMQMQDQ,1,6
1144,B018Y23P7K,B010BWYDYA,AGJXVJOLP7PMS4NPLVHMSMORS55A,1,0
1145,B08MTQB26B,B086ZKNQJ1,AGCERCKPNPVADNJAIEAOT3NL7NCA,0,0
1146,B003SQEAY0,B003SQEAY0,AEDMTBQGXPCNBRVQDX2WIAJLCPAQ,1,0
1147,B00BW0QC8G,B00BW0QC8G,AFLX66DKF6R3H6OEOC3TIVAYXZIQ,1,1
1148,B08SG2MS3V,B0BM2YG2K7,AE5GHFQZ6IXM4QNYTLTYJO24KQZQ,1,0
1149,B000ALY22Q,B000ALY22Q,AH7S5BW2VIRP6PZ5LD2HZLRCFVYQ,0,0
1150,B07RS9F5QS,B07RP624H1,AHR4BEXIRURKL3POXW5RJFJLJDQQ,1,0
1151,B07KXLP9R6,B07KXMFMHF,AHYQNHZ33A5USA2KTUX255UBRCDA,1,0
1152,B082V4LTCM,B082V4LTCM,AGYRMITUSD6IEQMJDPHYMA7CJI2Q,1,1
1153,B0015DPJ5W,B001CGI2NS,AGGRRPLCNMLM7JKNODLLCQSLMIEA,1,0
1154,B08CXKGGP5,B08CXKGGP5,AFAAITODQWTP5HUV2E7QDRXRHERA,1,0
1155,B078DMYPB1,B078DMYPB1,AHQVQAICT4YRAVLU27SCXNUV2QHA,1,55
1156,B007F9XHAY,B07S6X2D8C,AEHDOHMIVBYT7OEVZQR4A4KD5GDA,1,0
1157,B006YG9E7O,B077BQL5G2,AG6QKUAZY7MNBQGOIIYBEI7D5E6Q,1,0
1158,B00BIFNTMC,B00BIFNTMC,AHSKYF34VFTBCERBFUFKTB7F7EXA,0,0
1159,B010Q57T02,B011BRUOMO,AHM55XFEMI2BSA2YEGSBNM4EXM3A,1,0
1160,B071R311K1,B072J2HGJR,AGAV7IY4HWGYRUIAGUZRXYUJ22DA,1,0
1161,B000GULRXI,B07BHXYJXB,AGC4RSZTOC2IAMDGLZX55JDYJY7Q,1,0
1162,B00ZV9RDKK,B075X8471B,AFKM32YGBDJ3BADLNT2HDUDSAP2A,0,0
1163,B0041OSAZS,B0046RDQGS,AF6UQH4OM7WQICCKASOOCHTPKIRA,1,0
1164,B07CXG6C9W,B07J2FGZSM,AFS5XFP4QXCBVIFW7ZTIKRZADHBQ,1,0
1165,B009W9RXVO,B07CRF3PYW,AHHAPFBNMACBVOMIWZCCEPR2BLYQ,0,0
1166,B06XSSTWNK,B07QYL62CZ,AGBALMWEDCZRIX2QENGWDZET3EFQ,0,0
1167,B08QXHYQFQ,B0BKR15C9H,AG644AQBRT56BVFDCJMISCNTSRMA,1,0
1168,B08Q3ZPCJN,B08X6JW7S6,AF273HZCHBNBMV7VCKY75PIYXSEA,1,3
1169,B007ZC99Q2,B00V3CSE4I,AFIWYBPRAGQIAJOBA4QGIKL2BZAQ,1,0
1170,B01LP4HPT8,B01MEDGME4,AETC7VPIXS5RYLP5FOYWI43DZYCQ,1,0
1171,B01IQD9OKO,B01IQD9OKO,AH4VXQMOJTPVFF2IKJJBRCQJGJ6Q,1,4
1172,B089CP79XM,B094GXW89T,AGJBTTASVPXXBPQ7HYK5KIOESNYQ,1,0
1173,B00OBRE5UE,B00OBRE5UE,AFIYWZFTB44X7RQDUR76PDMI7OHA,1,0
1174,B07Q9VBYV8,B07XBNWBC1,AEGDSNWABNK7FEGGRNYNS4LYS5HA,0,1
1175,B078SMBND3,B077HX94RP,AFS67BTU22CZCWYTEXJLWRAT4ZJQ,1,2
1176,B003CFB1AS,B003CFB1AS,AHPFHP43AXWRYZZ4HPNCW7I7J3ZQ,1,0
1177,B00I0ZS0UY,B09V2Q5RCD,AGJO2OS2ZIRSD24IAOOXTAV57HTQ,1,0
1178,B079JSZ1Z2,B07VV9HSGL,AFUSWNVA72MMWHGYWJ652SYX2JJQ,1,0
1179,B00X5P8BJO,B00X5P8BJO,AG4DXP3EX7WEJIO2SZTIG6TYJGNQ,1,0
1180,B07HL1QJSZ,B098B5KBFB,AHRWH7A5QSFG43ZHI77MDRJ2GUPA,1,0
1181,B06ZZY14LK,B06ZZY14LK,AGKGARTYI2XAHHELHD7BTDAPX3NA,1,0
1182,B093BZGWS7,B093BZGWS7,AFTZWAK3ZHAPCNSOT5GCKQDECBTQ,1,12
1183,B07CYNGG7M,B07CYNGG7M,AFPFSWOQKMB23WJPUFIMHEH46BCA,0,0
1184,B01N3JWG1N,B01N3JWG1N,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1,0
1185,B08QSLJKGX,B08QSLJKGX,AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,1,3
1186,B07V39C199,B07VSVNLB6,AFUKM3ZMTVL422UM36EXIUX4QW5Q,1,0
1187,B003ELYQHK,B07S764D9V,AFUDLNSIRUNKC67CRHSXQWGDVFCQ,1,0
1188,B07D5VSM69,B07T9DSCV8,AFYVCUXKKF63QOW2REXENDCHHJBA,1,0
1189,B00FBJ460K,B00FBJ460K,AE5K7JZDVDIEJM53R5HRNZZGJ2IQ,1,2
1190,B07P5J7T15,B07P5J7T15,AFC4S6B4MGXYSZDLRAGWVB3VZLCQ,1,0
1191,B012V1HEP4,B09TW2BP26,AEYTUWVOEPWUE7W2SUS3R7ELJNJQ,1,0
1192,B07KXSR99Y,B09NYDJJRM,AF5PYXGYNIY6QQXMST5DHHRJA26Q,1,0
1193,B006BGZJJ4,B006BGZJJ4,AGTAGFJK3FZRO643NK5GYNPOXTUQ,0,0
1194,B01FV2HJFU,B01FV2HIYC,AHDGMD7CIQI64X5VLN7HZQKXXQIA,1,0
1195,B016ZLJJKY,B016ZLJJKY,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,1,0
1196,B00ZV9RDKK,B075X8471B,AESJ2TRQDSJVPKD3UP52BXJNR2FQ,1,0
1197,B002IC0YL8,B002IC0YL8,AG6DP7SLJDN5VEGUJI6M6GADZI3A,1,4
1198,B077G3C6HH,B07M7FGLJN,AG3722VDTHH7YFE2FCHDUWKEZSRQ,1,0
1199,B001DK1ZVO,B00WTZGRRE,AHNOLQG5SZLLNGPOF3GAVRMQMQDQ,1,7
1200,B08XM8X4VQ,B092JKFZPH,AGLUP54IB6L2TQJPB7VRCYSN4DFQ,0,0
1201,B09JC2VJYT,B0C1ZHJRGB,AHHJHNUERMSUO6MXHJMEF4PGJB7A,1,0
1202,B07ZPC9QD4,B07ZPC9QD4,AFGHZCBYAK4DTERRUJP7OLC6FXSA,1,0
1203,B00M5BX5P4,B00O127A10,AH2NQU5CMKEFEL2GWGEB6EPYMKFA,0,1
1204,B07QZDYPSW,B0B2LMCJRL,AFC7BHVGSRYCI2IHU7AYFHLLJGHQ,1,0
1205,B07CXG6C9W,B07J2FGZSM,AHH47MFBR2HHXM6SOOO5G5DB3QXA,1,0
1206,B076Q5S4WV,B07TTKWMXC,AFGQ2O4NHZZDYTS2QNKNQSIKFBZA,1,0
1207,B016L0DRXE,B016L0DRXE,AGANGJFUGJ4B3PT4MPCK6UPRQWMQ,0,7
1208,B000AA2RCY,B083L23PKM,AENNNTXYVQPS4RLTA5CCRR4I4OLA,1,0
1209,B01N5P6TJW,B083W4N1Z2,AHXEYCMWNVUKXFLCPPMBL2WWQKEQ,0,1
1210,B0027VT6V4,B0027VT6V4,AHBDCC6PPJ6TDXHQOYIHKDNS3VHQ,1,0
1211,B078HJMVTK,B07FLH7VLQ,AEICZD35OTDYVWA2KPYWN4PDZ2SA,1,0
1212,B01FM5MY9C,B083RPHHNY,AHPKLIHTYHIMYCWC3H7ERFWB7PGA,1,3
1213,B005EJH6RW,B07538T649,AG3AVVQWEAP4AXNUT3EZ6QK4FOBA,1,0
1214,B01LR8PG6Q,B08739SDH3,AENH6LSB6BM7XLPEYUL43WBOD6JA,0,0
1215,B00ZI7NXYU,B0998R96V9,AESAWXF5WJOOJBZQFD2JVOIVCAIA,1,0
1216,B08F2X7GNJ,B08F2X7GNJ,AGVCXLWZ3TZWUZ2OESKMCXUXDDWQ,0,0
1217,B07VQ82393,B08XPWDSWW,AF4KKVHUEIROUPVRRFL4ZMZNLMBA,1,0
1218,B01KLWR5K4,B01KLWR5K4,AGOBVBLJKHFAC7BKAVXU6RLC2NSQ,1,0
1219,B01J94TBWU,B01M3ULMWP,AEWBQ5F5N444XQUPWVK2UGN4FITA,1,0
1220,B08RVC6F9Y,B0C68XNGG1,AEZTLILIMGOAQMQG56DBMXZEIMPQ,1,0
1221,B00JX1ZS5O,B0BN74ZJDK,AFP5E7AHOWDKO64OXANFU2GIV6MQ,1,0
1222,B09LLLF8PG,B0BJJQQWKV,AHHD5L6EHGDEKE5IFTBRAFW63LFQ,1,0
1223,B07WZ1Z47C,B07WZ1Z47C,AEP4CUO23WOOOEYSJBXWYLLHD5IQ,1,0
1224,B0046H8ZHI,B00JYFT4PO,AEGL2CNH5FU6SIIBOXMZILGFV4CQ,0,0
1225,B07QW4N3QR,B07MJPGPQP,AF2H42W62Q4IQC2GZNXJJ757QNVQ,1,0
1226,B0002GWXNE,B0002GWXNE,AG22VK3D5GIRZUYYMV4Q3RLBJLSQ,1,0
1227,B079QHML21,B07GZFM1ZM,AHYI3O22APDQVJ3CXEJRHUYYR2BA,1,1
1228,B00PQ9YNI0,B00PQ9YNI0,AHSV7HQXLES35LOTAGACOK7RFXBQ,1,0
1229,B08GBXQ63G,B08GBXQ63G,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1,1
1230,B07J9PV959,B08L9NKRMC,AGEU2NWHWLNJK7ELBHCJBGTFBP3A,1,0
1231,B00439GMJ2,B00492BASG,AFC4JU2JAT5WGHKK4CIDWN25KDJA,1,1
1232,B007JR532M,B074CPK9SB,AH7VX2AIDVLPMLG6BGYUUPZDYJFQ,1,0
1233,B01LKOZEF0,B0C1CR7FN5,AFXTYFZL6HOGIGS4GQK4CUAC5VFA,1,0
1234,B08C9SL82G,B08WHB73DK,AEBEO53PVO3PTIVCOHM3LWRAFQVA,1,0
1235,B010S6SG3S,B0BHMVBV9M,AHDXCFTV7RS3AM6E2TRPWOG3A33Q,0,0
1236,B07HZHCDQG,B07N8VFFNS,AEELTFR7EFE5YGNLHG56OLLBYD5Q,1,0
1237,B07QLSSN15,B07QLSSN15,AHJNW3RHHFQUH6I7FECKWHRC44HQ,0,0
1238,B07HKFDY51,B07HKFG85D,AFLBMDZDIPCHMWWA7CXQXITPBJKA,1,0
1239,B01ND0U4T5,B01MZ6CIKH,AHDZKPPKUT7HD47LXCBN7RQNN6KQ,0,3
1240,B08MQZXN1X,B09B36FJVT,AGOCRU256K5BBRI2UYGVEOG3LTTA,1,0
1241,B00NJ2M33I,B00PKTU83U,AFSFALRJQPEMCNLUALEZRA52SVUA,1,0
1242,B008GVOVK0,B008GVOVK0,AHGAOIZVODNHYMNCBV4DECZH42UQ,1,0
1243,B0014C0IAK,B0014C0IAK,AEYVPPWR4CIKWX4BGYKCBCDL2CZQ,1,0
1244,B07YNLBS7R,B08F9ZCTCL,AGPR2UDFIJJCBA3EKFEEAJBWKROQ,1,2
1245,B00LGQ6HL8,B00LGQ6HL8,AG63W2BMC4HRP76AMS36AYY64AHA,1,1
1246,B082N5N3R1,B09P4NGVWB,AG73BVBKUOH22USSFJA5ZWL7AKXA,1,0
1247,B07D3N99CG,B08L9LFLCZ,AE6UZDT6Y3I5V5BLVSPCDVTE3KUQ,1,0
1248,B092H1NQ19,B092H1NQ19,AFZ6HL5ZIIE6FZRLVZPQVFA6YXDA,0,0
1249,B0866C659Q,B086LL8V2G,AGDXO6DEAALK2EDXXMOZHR5ZVBGQ,1,0
1250,B01LG1QDAC,B08248F3ZT,AEE42PGL53FVJNU75PQOJSVY5JKA,1,0
1251,B07XXWXBVG,B093H9PY4L,AHX2ASVMXSHSQDBYGTZFDMCGVCQA,0,0
1252,B0BDF8S8H4,B0BDF8S8H4,AGBX3H2JZHFIWHQONATFEPO23FMQ,1,0
1253,B07WKL6KYV,B0BXM1MVWN,AGTPICNE4NC3SS4SN57QMI5QPU4A,1,5
1254,B098XQQP19,B098XQQP19,AG73BVBKUOH22USSFJA5ZWL7AKXA,1,0
1255,B00OH14TJG,B01HVHIZFG,AHPCCNVDHVCOZVVA5JHJOFSWBO2A,1,0
1256,B07ZPC9QD4,B07ZPC9QD4,AG5GIO67ESN327DMWJHWXG3EL5QA,1,0
1257,B07RGZ5NKS,B08XNCHTCY,AG7JH2A6PFUAANQZ4EASUGDC7XHA,1,0
1258,B07K353MHH,B07K353MHH,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,1,0
1259,B00NQ9OQU2,B00NQ9OQU2,AHD475PTW6D7RQEHYUANINBEH42Q,1,0
1260,B0BHLB2387,B0BHLB2387,AHQR5M56E5SS5MGRFYVQ5EXKNONA,1,0
1261,B08QBMD6P4,B08TFRX9LM,AHJJIQQ5NEXKCA7UGFZ7NJEEAQYA,1,13
1262,B014RWATK2,B00EZMZULI,AHMJ3VLXQH4H3YVUJYQ2WUJMFO2A,1,0
1263,B01HL1SZ8Y,B01HL1SZ8Y,AEPMSKC2NVUFLSDQRRLMM2OUE3MQ,1,0
1264,B07Y94JXWQ,B084CCJ9T6,AGAV7IY4HWGYRUIAGUZRXYUJ22DA,1,0
1265,B00B7O3FE6,B01N25JC8H,AHH7WCLRKYFCAKUTPUUGUHSQH5EA,1,0
1266,B01HPB7E9Q,B09PNKR86R,AHX2ASVMXSHSQDBYGTZFDMCGVCQA,1,0
1267,B07WX7ZF31,B07WX7ZF31,AENEA3AVIP3L65T6HSPSCPAAO4EQ,1,0
1268,B00EWCUK1Q,B00EWCUK1Q,AFWS46J6WQXZ5YPCZT43AGFD2O7Q,1,0
1269,B07V4R4Z77,B0BYZMDN97,AF6TYEMW2DVXYDZ57CUSRW3AZMKA,0,0
1270,B004G605OA,B004G605OA,AEVPUH2CIYA5LCJWMF5NY2TREMNQ,1,0
1271,B07MN67BCR,B07MN67BCR,AF422V7DJZQAMWAP66BTC2LK4WBQ,1,0
1272,B095BV8R27,B0BNV9818Q,AGOEOPHEQDQYEQEJFI53KFUDLZVA,1,0
1273,B00VU2OID2,B00XIUT6WC,AFPGWADVBWUO26C5CXRYWAX3W4VA,1,0
1274,B087RKKXM5,B0C9DP86HZ,AHNLVEB6DHJVZ53YFOLUFLC6DCLQ,0,0
1275,B089Y3WC7X,B089Y3WC7X,AE3X7PNUWXQU6FZQLQGIA6ZT45QA,1,0
1276,B07V1SQ966,B0BNX9QVXZ,AHKVROBPQWG7YYV2ZGNUWGSQX3EQ,1,0
1277,B08J8FFJ8H,B08XVF418R,AEMF2RNAUAQHTZ55AZF4KKO5AK6A,0,2
1278,B075FCNF4B,B0B1HR8JSR,AFQDO2S76OVOMUUDI6N2K5FBEN5Q,0,0
1279,B07DNZZCPX,B07DNZZCPX,AEK6Y5VOHF62YXGZ5BFC2ZVY47UQ,1,0
1280,B00CKYVYI6,B00CKYVYI6,AGVCP2PMZNVJT55DXINPL3Y6PLMA,1,1
1281,B07PV958PN,B07PV958PN,AE7ZLPD3U63L2BKVXBASLIDJMTOQ,0,0
1282,B073JHHNJ9,B077HD38VF,AEGC2QAVYZGT4HMW5UETR5KXONCA,1,2
1283,B013TMNPBQ,B08KZ1TZYB,AHQWK4NKFDKGBECSGREIYM2F3INA,1,0
1284,B07VMTNDMK,B09QJDR8YS,AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,0,0
1285,B0756WZ2V3,B07G5C4YLY,AHGMOHG7Q36V3OGQFPQJGLTWROGA,1,0
1286,B07Z9W4V78,B07Z9W4V78,AE4VXIOKBNGRGQRGMS5W25F3LRNA,1,1
1287,B07N1L5HX1,B07N1L5HX1,AHJOKJQEYWRJQSWYGDWUFLUPQUUQ,1,0
1288,B085L34V8J,B085L34V8J,AF56CJJC4GXQYWFTX7EIBYWV4KQQ,0,1
1289,B0B4631JX8,B09MZ8S1RD,AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,1,0
1290,B09C1D3KK1,B09C1D3KK1,AHJYOD56GVUHGUW6NV4US7JR6NDA,1,0
1291,B013JMBAMC,B013JMBAMC,AEUIWQ347IDSG35Z7HB4X4MOYLOA,1,0
1292,B00THDSP94,B0BGPJNJBH,AH665SQ6SQF6DXAGYIQFCX76LALA,1,0
1293,B0002E52S4,B0002E52S4,AHW7ETGBKGX6DCG2LBAG5YAXU46A,1,0
1294,B07T866P98,B07H9NMYMY,AE6J54KHZ2GYNP4UUGEKTVFMUAUQ,0,0
1295,B00Q3I690I,B0BM5353Z3,AE6FJWLHTPXIMSLMUTF5YXODCRQA,1,0
1296,B01DFKC2SO,B01K8B8YA8,AE4TWMGIMVJ64G6JXGA6OKSMTXVQ,1,0
1297,B010Q57T02,B011BRUOMO,AEQJQM5AJMMLQMFRSDP7Y5ENKZKQ,1,0
1298,B0BJ2MQMW7,B0BZP8K7Y7,AFGLFLHKZQI35Z7UIJWNUCTFSGXQ,1,0
1299,B007PJ4PLO,B007PJ4PLO,AH665SQ6SQF6DXAGYIQFCX76LALA,1,0
1300,B007WTAJTO,B008J0Z9TA,AEQ3UDPKO3YUPIGK3KWBDHUS53CA,1,0
1301,B01GGKYLW0,B06W568Y6C,AH23ITSYRUWKIXQD4YMF6UZPHAIQ,1,0
1302,B00210MRGC,B00210MRGC,AH4LUJSCOI4XRLP4TEHTLRIYNPTQ,1,0
1303,B003CFB1AS,B003CFB1AS,AEAXAJACFMXIAAH4WOHRMXPSZWFA,1,0
1304,B00LSS10PM,B00LSS10PM,AFLHRPMTGK4J3623LDHIWT74TQGA,0,2
1305,B0792G331G,B09VS4V18K,AE2O6SYD7T2GZPWFOA2OPC7XW3HQ,1,0
1306,B0835LGZ99,B085YL4135,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,1,0
1307,B07K1RZWMC,B07PHQ93TV,AG3UKRFYVOBX2A4CSKWVG75KFFHQ,1,0
1308,B07N2KPTGW,B07N2KPTGW,AHPNBB2AITZ7SUVLH4DEY4DCAWGA,1,0
1309,B08CTHF7JZ,B0BV6SQPK2,AHTZHW5W3H7UNNCI2GLFN6VXPF4Q,1,0
1310,B018SZT3BK,B018SZT3BK,AFUSWNVA72MMWHGYWJ652SYX2JJQ,1,1
1311,B07KTYWHS8,B07KTYWHS8,AGZZK7RMHDYMIURFMKSX4R7SXDHQ,1,0
1312,B010OYASRG,B0BW4PFM58,AFG6NQGD4RJJ5UKGXYMRZJKYQPGA,1,0
1313,B074512LY1,B074512LY1,AHO4HTR4OZLKGWILXGPKW3ATXQQQ,1,0
1314,B002VPE1QG,B0777SJZ55,AF4KRDA6XVQE357OWPILTPXV7TSA,1,1
1315,B00AFPR684,B0BSXSYLRF,AGUWKEITESK4XURMJ6OFRLAT6RCA,1,0
1316,B07NFTVP7P,B07W36WN5X,AHOMZA6S5M3XTVVLMAMADDP5LE7A,1,0
1317,B0029U2YSA,B0029U2YSA,AHJJIQQ5NEXKCA7UGFZ7NJEEAQYA,1,0
1318,B00ZV9RDKK,B075X8471B,AHSWSWODXVGGUXDBT6CZQCWPJUZA,1,0
1319,B0791TX5P5,B0791TX5P5,AFXKKSVA4HUVDWQ3K4YV2SSJAF2A,1,1
1320,B00TP1C51M,B09LRLD1Z3,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1,3
1321,B07216D22H,B0C1FRBK4K,AHRD5FLQYJZPGIMTXPJBR7V3LRPA,1,2
1322,B002VPE1WK,B002VPE1WK,AFAPIX2Z3OISFHQ2SFISCRVYFENQ,1,0
1323,B07FJQWR38,B089NBWX2N,AG64D7OAG3IYLHPMFIDIALPO4QZQ,1,0
1324,B01GSH909K,B0725PXTBM,AH2LPKKI6ORC2GNKBTTEQNXODIUA,0,0
1325,B00EN27UC2,B00WMFR5PY,AEW7MNCXOBKUIYWEED2CF5M5GMBA,1,0
1326,B0086CTL5Y,B00XIQFJY0,AGDR3CBX2GWY3JKGDLMUERVFWPTQ,1,0
1327,B00JGHVJE4,B0BRB3N2G1,AED43JHUWYOHAVSG4GPF3OBVWSFQ,1,0
1328,B0B45XCTQB,B0BL26S9DW,AHDZKPPKUT7HD47LXCBN7RQNN6KQ,1,4
1329,B005451050,B071WTX9CZ,AGBH3WI2WKLQX3CMET5EBONWYCPA,1,0
1330,B00AFPR684,B0BSXSYLRF,AFZXS6VK7UPJ2SRX5YCQEJHTD27Q,1,0
1331,B006MBP7T0,B006MBP7T0,AE6AUO3Z6Q5N5VK2JDWGZEGFW4GA,1,0
1332,B07PXGQC1Q,B07PXGQC1Q,AEUB3XJOEOVRFFJ4WF25WVK4OFHQ,1,2
1333,B01AN6BBKI,B01AN6BBKI,AFJD6PJCU4VB3F5N2SSJGKYUKTOQ,0,2
1334,B000V7AF8E,B074TMJ44M,AHDROYZKEVOVLHHIHZ7XDKD7XZJQ,1,2
1335,B017V7V40Y,B017V7V40Y,AE4TWMGIMVJ64G6JXGA6OKSMTXVQ,1,0
1336,B01IPJX8W4,B01IPJX8W4,AE3LOSGECM2BIWORTS6VEFMZY47A,0,0
1337,B01CQOV3YO,B08YF1VBYD,AH27RWOTDZF5IW3Y55N6KGXC62QQ,0,0
1338,B079QHML21,B07GZFM1ZM,AF7WBS7PN2MX4QUYX2OGDYYTJQRA,1,0
1339,B079GTYCW4,B081TTX1Y6,AHBE2FAUQ6F6XQDZYUIOA3C33CUQ,0,0
1340,B01NASKH70,B0BB1BJXJL,AGCXNRQ54MYHA3X5NPGWHEJIKGGQ,1,0
